mp-ids,K_VRH
mp-752881,41.0
mp-752928,77.0
mp-753298,122.0
mp-753380,68.0
mp-753490,132.0
mp-753656,41.0
mp-753898,127.0
mp-754010,92.0
mp-754086,26.0
mp-754125,137.0
mp-754149,69.0
mp-754223,135.0
mp-754344,104.0
mp-754434,214.0
mp-754455,141.0
mp-754480,90.0
mp-754502,97.0
mp-754531,107.0
mp-754588,123.0
mp-754628,121.0
mp-754629,103.0
mp-754631,71.0
mp-754696,178.0
mp-754698,166.0
mp-754718,62.0
mp-754727,67.0
mp-754741,109.0
mp-754779,53.0
mp-754808,133.0
mp-754823,91.0
mp-754839,118.0
mp-754933,77.0
mp-754960,11.0
mp-755066,182.0
mp-755219,109.0
mp-755252,134.0
mp-755264,237.0
mp-755298,73.0
mp-755480,34.0
mp-755483,213.0
mp-755544,104.0
mp-755552,66.0
mp-755646,38.0
mp-755894,62.0
mp-755959,38.0
mp-756132,21.0
mp-7591,62.0
mp-760376,55.0
mp-760408,97.0
mp-761293,153.0
mp-761315,152.0
mp-761872,32.0
mp-762268,87.0
mp-763099,104.0
mp-763353,124.0
mp-765499,54.0
mp-768358,152.0
mp-768572,51.0
mp-769218,12.0
mp-770107,159.0
mp-771055,172.0
mp-771986,91.0
mp-772,87.0
mp-7723,68.0
mp-774411,112.0
mp-774922,6.0
mp-775001,7.0
mp-775808,115.0
mp-775831,42.0
mp-775935,127.0
mp-776205,173.0
mp-776216,77.0
mp-776250,159.0
mp-776320,53.0
mp-776911,115.0
mp-776952,47.0
mp-779328,88.0
mp-781625,168.0
mp-782035,16.0
mp-788,110.0
mp-7889,127.0
mp-7962,68.0
mp-7964,201.0
mp-8037,111.0
mp-838,107.0
mp-8454,21.0
mp-849388,170.0
mp-850251,124.0
mp-850878,81.0
mp-850978,131.0
mp-861733,96.0
mp-862556,139.0
mp-862664,82.0
mp-862752,90.0
mp-862769,4.0
mp-8634,280.0
mp-863652,101.0
mp-863736,114.0
mp-864626,120.0
mp-864659,104.0
mp-864771,38.0
mp-864928,2.0
mp-865176,133.0
mp-865209,185.0
mp-865218,179.0
mp-865241,204.0
mp-865340,112.0
mp-865341,109.0
mp-865360,94.0
mp-865449,84.0
mp-866066,20.0
mp-866079,91.0
mp-867195,187.0
mp-867689,25.0
mp-867701,35.0
mp-867735,122.0
mp-867744,194.0
mp-867859,126.0
mp-9453,69.0
mp-9487,102.0
mp-961684,49.0
mp-9716,179.0
mp-971661,79.0
mp-971744,178.0
mp-972285,11.0
mp-973109,109.0
mp-973300,47.0
mp-973353,201.0
mp-973534,322.0
mp-973614,9.0
mp-973750,61.0
mp-973875,53.0
mp-974583,125.0
mp-974627,14.0
mp-974641,39.0
mp-974738,16.0
mp-975206,89.0
mp-975656,152.0
mp-975664,23.0
mp-976061,17.0
mp-976125,78.0
mp-976272,14.0
mp-976419,101.0
mp-976784,147.0
mp-976806,146.0
mp-976818,176.0
mp-976838,173.0
mp-976884,83.0
mp-977057,40.0
mp-977062,9.0
mp-977107,251.0
mp-977123,148.0
mp-977354,209.0
mp-977408,177.0
mp-977573,132.0
mp-978279,46.0
mp-978534,74.0
mp-978546,68.0
mp-978555,88.0
mp-978969,453.0
mp-979013,59.0
mp-979014,22.0
mp-980945,123.0
mp-981232,122.0
mp-981383,76.0
mp-981747,36.0
mp-982040,85.0
mp-982246,84.0
mp-982637,10.0
mp-983497,92.0
mp-984351,91.0
mp-984717,63.0
mp-984718,131.0
mp-985282,75.0
mp-985283,72.0
mp-985300,37.0
mp-985551,40.0
mp-985579,147.0
mp-985592,28.0
mp-989504,43.0
mp-989528,61.0
mp-989536,2.0
mp-990084,13.0
mp-990430,50.0
mp-993,88.0
mp-996940,264.0
mp-998860,69.0
mp-998913,14.0
mp-998982,149.0
mp-999052,21.0
mp-999189,169.0
mp-999200,82.0
mp-999204,94.0
mp-999274,1.0
mp-999337,45.0
mp-999395,173.0
mp-999543,70.0
mp-999550,132.0
mvc-11960,83.0
mvc-13239,8.0
mvc-13995,162.0
mvc-14629,92.0
mvc-15785,50.0
mvc-3525,49.0
mvc-3978,110.0
mvc-3988,96.0
mvc-4607,111.0
mvc-5863,163.0
mp-10,80.0
mp-1001011,188.0
mp-1001825,32.0
mp-1003485,101.0
mp-10060,139.0
mp-10061,140.0
mp-1006878,28.0
mp-1006883,192.0
mp-1007761,281.0
mp-1007770,39.0
mp-1007854,191.0
mp-1007906,67.0
mp-1007975,148.0
mp-1008275,124.0
mp-1008277,185.0
mp-1008278,216.0
mp-1008282,38.0
mp-1008498,47.0
mp-1008554,126.0
mp-1008625,303.0
mp-1008752,9.0
mp-1008872,86.0
mp-1008873,89.0
mp-1008901,60.0
mp-1008911,42.0
mp-1009008,51.0
mp-1009079,70.0
mp-1009217,64.0
mp-1009220,13.0
mp-1009223,43.0
mp-1009264,154.0
mp-1009639,93.0
mp-1009823,187.0
mp-1010071,210.0
mp-1011375,69.0
mp-10120,128.0
mp-10128,84.0
mp-10134,142.0
mp-1013533,39.0
mp-1013544,32.0
mp-1013547,40.0
mp-1013564,575.0
mp-1013642,29.0
mp-10141,136.0
mp-1014307,209.0
mp-10149,50.0
mp-10154,132.0
mp-1016442,15.0
mp-1016848,73.0
mp-1016852,111.0
mp-1016873,136.0
mp-1016884,157.0
mp-1016999,226.0
mp-1017467,47.0
mp-1017515,242.0
mp-1017532,352.0
mp-1017544,214.0
mp-1017631,185.0
mp-1018042,75.0
mp-1018082,172.0
mp-1018101,187.0
mp-1018161,85.0
mp-1018633,168.0
mp-1018639,178.0
mp-1018664,132.0
mp-1018712,79.0
mp-1018794,42.0
mp-1018810,12.0
mp-10196,272.0
mp-10213,58.0
mp-1021327,13.0
mp-1021431,12.0
mp-1021478,27.0
mp-1021489,178.0
mp-1021499,76.0
mp-1021669,66.0
mp-1021672,75.0
mp-1022494,27.0
mp-1022728,110.0
mp-1023128,105.0
mp-1023193,43.0
mp-1025102,135.0
mp-1025192,296.0
mp-1025264,195.0
mp-1025449,113.0
mp-1025461,55.0
mp-1025473,45.0
mp-1025525,116.0
mp-10256,62.0
mp-1029269,138.0
mp-10293,40.0
mp-1038724,20.0
mp-1038879,30.0
mp-1038961,16.0
mp-1039074,43.0
mp-1039106,52.0
mp-1039198,41.0
mp-1039208,16.0
mp-1039229,24.0
mp-1039292,25.0
mp-1039368,20.0
mp-1039447,23.0
mp-1055,59.0
mp-10729,155.0
mp-10753,40.0
mp-10762,54.0
mp-10764,47.0
mp-10871,147.0
mp-10885,162.0
mp-10903,186.0
mp-11260,90.0
mp-11309,107.0
mp-11343,62.0
mp-11365,127.0
mp-11455,185.0
mp-11493,49.0
mp-11552,183.0
mp-11554,166.0
mp-11788,49.0
mp-118,1.0
mp-12063,76.0
mp-12071,126.0
mp-12665,113.0
mp-12794,90.0
mp-128,51.0
mp-12875,317.0
mp-13085,169.0
mp-13100,246.0
mp-13178,205.0
mp-1330,255.0
mp-13306,65.0
mp-1341,147.0
mp-137,53.0
mp-14549,178.0
mp-14790,23.0
mp-1492,33.0
mp-150,173.0
mp-15226,262.0
mp-15607,125.0
mp-15619,56.0
mp-15621,49.0
mp-15660,289.0
mp-15955,172.0
mp-16365,30.0
mp-16366,86.0
mp-16494,116.0
mp-168,83.0
mp-1735,41.0
mp-1754,77.0
mp-1795,95.0
mp-1811,65.0
mp-18943,78.0
mp-19062,193.0
mp-19183,88.0
mp-19353,168.0
mp-19435,140.0
mp-19438,40.0
mp-1961,101.0
mp-19762,127.0
mp-19784,228.0
mp-19832,58.0
mp-19904,137.0
mp-20195,67.0
mp-20207,136.0
mp-20233,65.0
mp-20237,161.0
mp-20275,87.0
mp-20304,209.0
mp-20379,48.0
mp-20605,25.0
mp-20623,16.0
mp-20632,68.0
mp-2075,293.0
mp-20814,180.0
mp-20864,185.0
mp-20895,60.0
mp-21020,92.0
mp-21038,80.0
mp-21087,94.0
mp-21149,132.0
mp-21271,66.0
mp-21425,109.0
mp-2189,58.0
mp-22087,262.0
mp-2229,172.0
mp-22297,89.0
mp-22351,227.0
mp-22389,89.0
mp-22488,257.0
mp-22514,95.0
mp-22610,239.0
mp-2269,49.0
mp-22792,84.0
mp-22851,26.0
mp-22935,10.0
mp-23080,191.0
mp-23729,63.0
mp-2388,54.0
mp-24416,110.0
mp-2458,142.0
mp-24669,185.0
mp-2483,116.0
mp-2577,114.0
mp-2600,33.0
mp-28793,91.0
mp-29026,288.0
mp-29131,82.0
mp-29643,38.0
mp-2976,128.0
mp-30044,162.0
mp-30079,39.0
mp-30080,64.0
mp-30083,34.0
mp-3022,137.0
mp-30341,78.0
mp-30360,74.0
mp-3047,148.0
mp-3105,138.0
mp-31178,71.0
mp-31184,117.0
mp-31349,68.0
mp-31458,141.0
mp-3205,66.0
mp-32536,10.0
mp-3307,46.0
mp-33551,159.0
mp-34240,27.0
mp-3428,135.0
mp-34611,65.0
mp-34735,65.0
mp-3477,66.0
mp-3497,56.0
mp-35035,15.0
mp-36194,22.0
mp-36738,172.0
mp-3693,144.0
mp-370,73.0
mp-37214,84.0
mp-37501,47.0
mp-4,33.0
mp-41283,141.0
mp-415,339.0
mp-4233,30.0
mp-426,168.0
mp-4367,37.0
mp-4583,179.0
mp-47,436.0
mp-4846,111.0
mp-5015,118.0
mp-504543,116.0
mp-504677,57.0
mp-504691,84.0
mp-504974,141.0
mp-505244,28.0
mp-505599,127.0
mp-53,114.0
mp-534,243.0
mp-5446,65.0
mp-550437,54.0
mp-551758,17.0
mp-556041,59.0
mp-557142,37.0
mp-557762,128.0
mp-559044,47.0
mp-560236,50.0
mp-560676,29.0
mp-561949,114.0
mp-567240,34.0
mp-567416,66.0
mp-567617,213.0
mp-567626,48.0
mp-567885,77.0
mp-568306,63.0
mp-568610,53.0
mp-568844,54.0
mp-569511,120.0
mp-569567,435.0
mp-569679,11.0
mp-570303,21.0
mp-571322,111.0
mp-571386,47.0
mp-571520,80.0
mp-571622,133.0
mp-572283,90.0
mp-578606,69.0
mp-580287,99.0
mp-5866,69.0
mp-5924,191.0
mp-604914,24.0
mp-605027,42.0
mp-605790,8.0
mp-607371,298.0
mp-611426,436.0
mp-613,97.0
mp-613523,180.0
mp-616440,436.0
mp-620054,4.0
mp-621131,123.0
mp-623,147.0
mp-636212,145.0
mp-639874,162.0
mp-640073,52.0
mp-642855,23.0
mp-66,436.0
mp-669382,199.0
mp-674334,87.0
mp-675078,42.0
mp-675334,159.0
mp-675402,105.0
mp-676416,306.0
mp-676828,75.0
mp-6781,10.0
mp-684591,139.0
mp-684597,59.0
mp-684709,96.0
mp-685036,146.0
mp-6927,193.0
mp-7093,79.0
mp-7112,58.0
mp-73,105.0
mp-741,225.0
mp-752953,134.0
mp-754008,79.0
mp-754238,98.0
mp-754333,228.0
mp-754912,105.0
mp-755010,61.0
mp-755300,207.0
mp-755472,88.0
mp-755594,127.0
mp-755877,78.0
mp-756094,90.0
mp-756187,28.0
mp-756436,140.0
mp-7622,20.0
mp-765406,127.0
mp-7711,84.0
mp-7754,168.0
mp-7777,46.0
mp-7779,43.0
mp-7821,102.0
mp-7845,47.0
mp-7947,186.0
mp-806,117.0
mp-8134,167.0
mp-8484,144.0
mp-850916,88.0
mp-861873,221.0
mp-861943,177.0
mp-862329,38.0
mp-862601,60.0
mp-862682,100.0
mp-862745,13.0
mp-8639,309.0
mp-8643,408.0
mp-864608,96.0
mp-864641,50.0
mp-865250,192.0
mp-865273,136.0
mp-865513,105.0
mp-865534,9.0
mp-866026,211.0
mp-866109,192.0
mp-866202,72.0
mp-866522,48.0
mp-867262,214.0
mp-867355,4.0
mp-8765,39.0
mp-8927,203.0
mp-900,136.0
mp-957,78.0
mp-960,299.0
mp-961656,101.0
mp-961665,59.0
mp-961675,84.0
mp-961698,66.0
mp-961711,165.0
mp-961716,137.0
mp-961774,24.0
mp-962069,40.0
mp-971647,84.0
mp-971683,68.0
mp-971718,50.0
mp-971757,30.0
mp-971763,73.0
mp-971803,23.0
mp-971928,58.0
mp-971933,58.0
mp-971950,52.0
mp-971951,137.0
mp-971960,153.0
mp-972044,49.0
mp-972087,130.0
mp-972742,44.0
mp-972845,199.0
mp-972985,100.0
mp-973175,56.0
mp-973415,25.0
mp-973561,68.0
mp-973622,5.0
mp-973626,40.0
mp-973627,2.0
mp-973777,29.0
mp-973778,39.0
mp-973792,85.0
mp-973826,52.0
mp-974337,116.0
mp-974416,335.0
mp-974617,73.0
mp-974789,1.0
mp-974799,15.0
mp-974832,7.0
mp-974842,158.0
mp-974938,2.0
mp-974948,29.0
mp-974950,25.0
mp-974982,8.0
mp-975053,5.0
mp-975138,175.0
mp-975190,104.0
mp-975216,175.0
mp-975222,10.0
mp-975236,66.0
mp-975255,161.0
mp-975511,50.0
mp-975512,41.0
mp-9761,183.0
mp-976424,25.0
mp-976725,121.0
mp-976751,39.0
mp-976768,15.0
mp-976799,136.0
mp-976856,23.0
mp-977011,10.0
mp-977117,134.0
mp-977143,103.0
mp-977152,154.0
mp-978276,51.0
mp-978290,85.0
mp-978624,73.0
mp-978797,51.0
mp-978885,54.0
mp-978918,64.0
mp-978952,225.0
mp-979294,112.0
mp-979937,40.0
mp-980063,33.0
mp-980905,49.0
mp-981209,78.0
mp-981375,67.0
mp-981386,157.0
mp-981390,49.0
mp-982008,35.0
mp-982664,11.0
mp-982665,10.0
mp-983412,55.0
mp-983564,115.0
mp-984873,125.0
mp-985303,31.0
mp-985828,64.0
mp-989553,80.0
mp-989587,17.0
mp-9924,4.0
mp-9950,26.0
mp-995197,10.0
mp-997027,17.0
mp-997181,134.0
mp-997630,167.0
mp-998947,246.0
mp-998965,239.0
mp-998974,147.0
mp-998988,108.0
mp-999002,224.0
mp-999027,110.0
mp-999054,125.0
mp-999068,119.0
mp-999096,105.0
mp-999117,352.0
mp-999120,328.0
mp-999188,208.0
mp-999357,247.0
mp-999378,233.0
mp-999388,216.0
mp-999390,167.0
mp-999396,48.0
mp-999439,123.0
mp-999516,122.0
mvc-11233,71.0
mvc-11686,42.0
mvc-13442,101.0
mvc-13691,183.0
mvc-14934,133.0
mvc-15941,120.0
mvc-2597,26.0
mvc-3449,60.0
mvc-3769,122.0
mvc-652,83.0
mvc-678,26.0
mvc-7792,97.0
mvc-916,103.0
mp-10008,22.0
mp-10013,38.0
mp-1001602,239.0
mp-1001790,34.0
mp-1001913,54.0
mp-1001914,70.0
mp-1001916,197.0
mp-10020,142.0
mp-1002221,61.0
mp-10027,84.0
mp-1006884,199.0
mp-1007657,202.0
mp-1007693,302.0
mp-1007776,14.0
mp-1007961,89.0
mp-1008223,38.0
mp-1008225,192.0
mp-1008226,200.0
mp-1008284,218.0
mp-1008285,253.0
mp-1008631,120.0
mp-1008650,44.0
mp-1008677,250.0
mp-1008776,46.0
mp-1008785,281.0
mp-1008798,328.0
mp-1008860,39.0
mp-1008866,59.0
mp-1008876,138.0
mp-1008920,186.0
mp-1008926,35.0
mp-1008928,79.0
mp-1008999,40.0
mp-1009006,43.0
mp-1009009,70.0
mp-1009206,83.0
mp-1009544,8.0
mp-1009592,105.0
mp-1009593,137.0
mp-1009653,61.0
mp-1009695,121.0
mp-1009735,411.0
mp-1009750,141.0
mp-1009757,18.0
mp-1009813,59.0
mp-1009829,105.0
mp-10110,169.0
mp-1011031,50.0
mp-1011377,59.0
mp-1013553,27.0
mp-1013585,23.0
mp-1014261,188.0
mp-10144,295.0
mp-1014460,131.0
mp-1014462,32.0
mp-10148,45.0
mp-1014993,207.0
mp-1016296,39.0
mp-1016329,22.0
mp-1016650,27.0
mp-1016823,124.0
mp-1016833,143.0
mp-1016841,192.0
mp-1016842,144.0
mp-1016846,239.0
mp-1016851,108.0
mp-1016854,62.0
mp-1016872,174.0
mp-1016900,161.0
mp-1016903,182.0
mp-1016904,574.0
mp-1017377,42.0
mp-1017446,126.0
mp-1017511,245.0
mp-1017514,213.0
mp-1017539,46.0
mp-1017542,282.0
mp-1017549,114.0
mp-1017550,174.0
mp-1017566,19.0
mp-1017626,85.0
mp-1018013,159.0
mp-1018015,114.0
mp-1018023,122.0
mp-1018030,51.0
mp-1018043,140.0
mp-1018061,207.0
mp-1018083,40.0
mp-1018089,32.0
mp-1018097,74.0
mp-10185,70.0
mp-1018627,142.0
mp-1018649,378.0
mp-1018703,51.0
mp-1018786,31.0
mp-1018798,68.0
mp-1018949,16.0
mp-1019380,216.0
mp-1019541,83.0
mp-1019743,207.0
mp-1021305,39.0
mp-1021311,32.0
mp-1021313,29.0
mp-1021423,26.0
mp-1021511,12.0
mp-1021516,1.0
mp-1021666,88.0
mp-1021848,27.0
mp-1022116,43.0
mp-1022517,22.0
mp-1022583,30.0
mp-1022723,146.0
mp-1023161,42.0
mp-1023208,45.0
mp-1025126,24.0
mp-1025150,28.0
mp-1025334,16.0
mp-1025503,243.0
mp-1027164,18.0
mp-1029336,36.0
mp-1029446,127.0
mp-1038915,24.0
mp-10627,137.0
mp-10632,55.0
mp-10647,79.0
mp-10678,86.0
mp-10680,38.0
mp-10684,44.0
mp-10687,37.0
mp-10732,242.0
mp-10761,79.0
mp-1077353,141.0
mp-108,133.0
mp-109,99.0
mp-1090,64.0
mp-10908,220.0
mp-11180,35.0
mp-11209,83.0
mp-11251,49.0
mp-114,152.0
mp-11577,24.0
mp-11620,11.0
mp-11872,76.0
mp-11882,82.0
mp-12120,276.0
mp-1213,58.0
mp-12572,115.0
mp-12605,233.0
mp-12609,23.0
mp-1274,160.0
mp-12801,89.0
mp-12874,163.0
mp-12979,260.0
mp-13076,295.0
mp-13099,115.0
mp-13134,163.0
mp-13148,51.0
mp-13181,63.0
mp-1319,68.0
mp-1481,43.0
mp-15799,295.0
mp-1580,305.0
mp-1628,129.0
mp-16320,95.0
mp-16364,26.0
mp-1644,59.0
mp-16735,163.0
mp-17702,81.0
mp-179,46.0
mp-1879,16.0
mp-18876,34.0
mp-18912,44.0
mp-18919,153.0
mp-19025,166.0
mp-19059,121.0
mp-1916,33.0
mp-19257,178.0
mp-1933,116.0
mp-19356,114.0
mp-19370,122.0
mp-19736,26.0
mp-19777,41.0
mp-19948,97.0
mp-20203,128.0
mp-20269,145.0
mp-20457,2.0
mp-20512,84.0
mp-20590,76.0
mp-20812,255.0
mp-20872,25.0
mp-20943,40.0
mp-21140,40.0
mp-21185,50.0
mp-21214,15.0
mp-21264,359.0
mp-21391,64.0
mp-21844,47.0
mp-21862,476.0
mp-21865,101.0
mp-2192,262.0
mp-22276,118.0
mp-2237,145.0
mp-22465,101.0
mp-22558,132.0
mp-22746,196.0
mp-22868,104.0
mp-22886,9.0
mp-22979,163.0
mp-233,150.0
mp-23301,128.0
mp-2417,208.0
mp-24834,22.0
mp-2633,236.0
mp-2639,5.0
mp-2664,224.0
mp-2735,193.0
mp-2746,335.0
mp-27954,10.0
mp-27989,4.0
mp-2819,48.0
mp-282,109.0
mp-2841,103.0
mp-29196,37.0
mp-29400,14.0
mp-29659,51.0
mp-2968,34.0
mp-30042,42.0
mp-30053,23.0
mp-30409,114.0
mp-30504,24.0
mp-30582,83.0
mp-30785,90.0
mp-30839,92.0
mp-31186,148.0
mp-31404,210.0
mp-31405,198.0
mp-31703,22.0
mp-33365,180.0
mp-34,109.0
mp-344,179.0
mp-35308,28.0
mp-35397,66.0
mp-4142,101.0
mp-4391,200.0
mp-4494,33.0
mp-4836,37.0
mp-504711,208.0
mp-5058,58.0
mp-510198,131.0
mp-5245,51.0
mp-542112,209.0
mp-546200,138.0
mp-548403,73.0
mp-551736,22.0
mp-551886,26.0
mp-554355,40.0
mp-556242,134.0
mp-556464,136.0
mp-556788,42.0
mp-558733,265.0
mp-567116,68.0
mp-567308,46.0
mp-567767,86.0
mp-567925,318.0
mp-568382,56.0
mp-568390,39.0
mp-568705,109.0
mp-568908,112.0
mp-569366,136.0
mp-569376,260.0
mp-570155,273.0
mp-570286,3.0
mp-570354,28.0
mp-570528,66.0
mp-570543,32.0
mp-570604,347.0
mp-570991,138.0
mp-578601,146.0
mp-579,208.0
mp-582227,39.0
mp-583030,87.0
mp-5841,31.0
mp-600,41.0
mp-604313,9.0
mp-614185,7.0
mp-615141,13.0
mp-622990,143.0
mp-624929,40.0
mp-632657,28.0
mp-634105,10.0
mp-635966,89.0
mp-636331,156.0
mp-641539,255.0
mp-642363,193.0
mp-644424,79.0
mp-644751,303.0
mp-672356,105.0
mp-675460,36.0
mp-676290,28.0
mp-690789,13.0
mp-6912,52.0
mp-6947,272.0
mp-696572,99.0
mp-6986,194.0
mp-7105,79.0
mp-7149,22.0
mp-714969,89.0
mp-715482,75.0
mp-715493,74.0
mp-752735,211.0
mp-761512,79.0
mp-769111,107.0
mp-7755,32.0
mp-7760,47.0
mp-7761,65.0
mp-78,62.0
mp-7830,174.0
mp-7846,65.0
mp-7861,69.0
mp-7870,102.0
mp-7915,182.0
mp-7954,92.0
mp-7986,94.0
mp-80,60.0
mp-8085,57.0
mp-8215,55.0
mp-8222,79.0
mp-8373,65.0
mp-862855,148.0
mp-8632,179.0
mp-864616,4.0
mp-864733,3.0
mp-864787,63.0
mp-865969,224.0
mp-867259,78.0
mp-8682,152.0
mp-92,108.0
mp-925,319.0
mp-948,55.0
mp-961646,173.0
mp-961657,26.0
mp-961658,159.0
mp-961659,134.0
mp-961660,140.0
mp-961661,132.0
mp-961664,120.0
mp-961696,190.0
mp-961710,196.0
mp-962063,86.0
mp-962067,21.0
mp-962068,125.0
mp-962078,45.0
mp-971682,140.0
mp-971694,99.0
mp-971752,108.0
mp-971753,82.0
mp-971833,55.0
mp-971975,61.0
mp-971996,97.0
mp-972021,73.0
mp-972036,291.0
mp-972310,58.0
mp-972324,231.0
mp-972353,152.0
mp-972722,70.0
mp-972763,115.0
mp-973004,206.0
mp-973022,181.0
mp-973024,39.0
mp-973181,181.0
mp-973229,93.0
mp-973830,65.0
mp-973884,166.0
mp-973933,228.0
mp-973960,52.0
mp-974060,32.0
mp-974270,17.0
mp-974330,10.0
mp-974940,10.0
mp-975043,8.0
mp-975207,58.0
mp-975208,163.0
mp-975292,159.0
mp-975296,69.0
mp-975299,55.0
mp-975321,51.0
mp-975322,518.0
mp-975383,3.0
mp-975390,10.0
mp-975404,12.0
mp-975425,53.0
mp-975463,62.0
mp-975521,136.0
mp-975638,41.0
mp-975649,28.0
mp-975794,20.0
mp-975994,25.0
mp-976111,67.0
mp-976122,79.0
mp-976133,100.0
mp-976150,49.0
mp-976264,20.0
mp-976284,99.0
mp-976321,19.0
mp-976407,15.0
mp-976423,42.0
mp-976772,64.0
mp-976968,63.0
mp-977224,73.0
mp-977283,286.0
mp-977286,23.0
mp-977583,185.0
mp-977997,239.0
mp-978277,48.0
mp-978285,46.0
mp-978286,44.0
mp-978496,138.0
mp-978502,73.0
mp-978504,188.0
mp-978552,237.0
mp-978832,39.0
mp-978851,117.0
mp-979039,87.0
mp-979933,59.0
mp-979935,12.0
mp-979936,9.0
mp-980006,49.0
mp-980021,48.0
mp-980058,57.0
mp-980193,137.0
mp-980203,308.0
mp-980646,90.0
mp-981313,55.0
mp-981367,247.0
mp-981550,83.0
mp-981934,196.0
mp-982734,253.0
mp-982779,107.0
mp-983539,145.0
mp-983584,4.0
mp-984082,53.0
mp-984356,55.0
mp-984523,4.0
mp-984711,211.0
mp-984719,100.0
mp-984745,220.0
mp-985295,85.0
mp-985440,100.0
mp-985587,37.0
mp-989460,5.0
mp-991,375.0
mp-995434,192.0
mp-997618,99.0
mp-998908,222.0
mp-998969,114.0
mp-998973,155.0
mp-998986,144.0
mp-998987,122.0
mp-999047,512.0
mp-999053,161.0
mp-999059,575.0
mp-999060,140.0
mp-999067,136.0
mp-999069,126.0
mp-999072,96.0
mp-999076,185.0
mp-999079,107.0
mp-999083,145.0
mp-999118,269.0
mp-999258,60.0
mp-999295,50.0
mp-999317,321.0
mp-999437,228.0
mp-999441,199.0
mp-999496,20.0
mp-999503,262.0
mvc-11115,88.0
mvc-11198,186.0
mvc-11697,149.0
mvc-11732,170.0
mvc-11780,65.0
mvc-12031,83.0
mvc-13303,308.0
mvc-13455,168.0
mvc-13960,10.0
mvc-14558,109.0
mvc-14940,38.0
mvc-15448,175.0
mvc-15945,161.0
mvc-16021,80.0
mvc-2949,73.0
mvc-3224,79.0
mvc-3245,77.0
mvc-3559,152.0
mvc-3569,157.0
mvc-4274,55.0
mvc-7054,1.0
mvc-7194,77.0
mvc-7786,139.0
mvc-8365,87.0
mp-1001113,84.0
mp-1001788,179.0
mp-1001826,225.0
mp-1001831,120.0
mp-1002187,324.0
mp-1002209,281.0
mp-1002210,119.0
mp-1004526,180.0
mp-10048,63.0
mp-1006886,14.0
mp-1007660,281.0
mp-1007819,210.0
mp-1007823,206.0
mp-1007824,50.0
mp-1007924,127.0
mp-1007992,196.0
mp-1008374,320.0
mp-1008395,403.0
mp-1008524,93.0
mp-1008525,320.0
mp-1008526,292.0
mp-1008527,324.0
mp-1008557,258.0
mp-1008669,105.0
mp-1008682,60.0
mp-1008733,49.0
mp-1008805,326.0
mp-1008924,64.0
mp-1008925,54.0
mp-1008929,195.0
mp-1008931,64.0
mp-1009014,110.0
mp-1009017,63.0
mp-1009048,42.0
mp-1009078,305.0
mp-1009129,139.0
mp-1009131,42.0
mp-1009207,55.0
mp-1009213,37.0
mp-1009230,73.0
mp-1009488,259.0
mp-1009496,271.0
mp-1009583,62.0
mp-1009734,220.0
mp-1009792,223.0
mp-1009814,71.0
mp-1009819,170.0
mp-1009827,18.0
mp-1009833,243.0
mp-1009838,240.0
mp-10102,32.0
mp-1013546,31.0
mp-1013582,20.0
mp-1013584,20.0
mp-1013587,182.0
mp-1013704,69.0
mp-1013719,19.0
mp-1013733,26.0
mp-1013736,18.0
mp-1014005,115.0
mp-1014246,166.0
mp-1014373,102.0
mp-1016601,40.0
mp-1016659,25.0
mp-1016828,184.0
mp-1016831,176.0
mp-1016837,200.0
mp-1016840,167.0
mp-1016845,232.0
mp-1016849,133.0
mp-1016871,143.0
mp-1016874,219.0
mp-1016875,135.0
mp-1016877,182.0
mp-1016879,248.0
mp-1016881,165.0
mp-1016882,135.0
mp-1016928,209.0
mp-1017387,22.0
mp-1017447,172.0
mp-1017533,143.0
mp-1017546,234.0
mp-1017581,125.0
mp-10178,59.0
mp-1018070,571.0
mp-1018079,80.0
mp-1018080,120.0
mp-1018112,45.0
mp-1018142,227.0
mp-1018145,37.0
mp-1018629,151.0
mp-1018635,157.0
mp-1018653,18.0
mp-1018659,148.0
mp-10187,176.0
mp-1018718,246.0
mp-1018849,321.0
mp-1019054,342.0
mp-1019086,83.0
mp-1019272,254.0
mp-10197,207.0
mp-1019740,329.0
mp-10207,198.0
mp-1021424,44.0
mp-1021503,267.0
mp-1021779,44.0
mp-1022051,47.0
mp-1022207,32.0
mp-1022553,38.0
mp-1022724,143.0
mp-1022732,72.0
mp-1023213,35.0
mp-1025312,37.0
mp-1025350,9.0
mp-1025421,66.0
mp-1025565,74.0
mp-1029374,145.0
mp-1029763,104.0
mp-10367,98.0
mp-1039123,18.0
mp-10413,33.0
mp-10421,31.0
mp-10422,44.0
mp-10423,38.0
mp-10426,60.0
mp-10525,59.0
mp-10630,58.0
mp-1066,94.0
mp-10685,44.0
mp-10728,136.0
mp-10756,68.0
mp-11556,222.0
mp-12093,65.0
mp-1214,118.0
mp-12581,29.0
mp-12982,88.0
mp-12983,50.0
mp-13034,212.0
mp-13041,66.0
mp-13126,200.0
mp-13136,365.0
mp-13141,64.0
mp-13590,30.0
mp-1497,275.0
mp-15800,166.0
mp-16220,62.0
mp-16730,326.0
mp-16732,100.0
mp-1794,156.0
mp-18905,147.0
mp-18927,147.0
mp-18939,48.0
mp-19091,184.0
mp-1985,409.0
mp-1996,189.0
mp-20097,111.0
mp-20484,46.0
mp-20486,175.0
